customer_id,registered_date,first_order_date,days_to_first_order
C928680L,06-08-2021,08-07-2021,-29
C608898L,07-11-2021,24-11-2021,17
C176299L,02-03-2022,25-03-2022,23
C745967L,01-08-2021,30-08-2021,29
C569357L,02-11-2021,18-11-2021,16
C779761L,07-01-2022,24-04-2022,107
C315981L,19-07-2021,07-02-2021,-162
C738783L,27-02-2022,02-11-2022,248
C200501L,14-08-2021,08-05-2021,-98
C443586L,01-01-2022,01-02-2022,31
C751652L,20-11-2021,19-06-2022,211
C855070L,24-09-2021,09-10-2021,15
C334923L,23-02-2022,02-12-2022,282
C859598L,02-03-2022,07-02-2022,-23
C499993L,15-03-2022,28-03-2022,13
C662094L,16-08-2021,08-06-2021,-69
C514998L,06-08-2022,08-05-2022,-90
C382290L,15-05-2022,21-05-2022,6
C225030L,05-05-2022,15-05-2022,10
C248407L,22-03-2022,03-08-2022,134
C913601L,26-02-2022,28-02-2022,2
C904287L,02-08-2021,08-06-2022,310
C837617L,12-01-2022,04-02-2022,23
C617369L,09-09-2021,17-03-2022,189
C720119L,06-10-2021,11-01-2021,-268
C216573L,10-06-2022,06-10-2022,118
C546814L,02-11-2021,16-06-2022,226
C127476L,05-07-2021,15-01-2022,194
C596264L,19-08-2021,22-08-2021,3
C917454L,01-11-2021,27-12-2021,56
C986224L,01-07-2021,10-06-2021,-21
C639016L,28-08-2021,11-12-2021,105
C455788L,12-07-2021,07-04-2021,-96
C890308L,27-12-2021,05-09-2022,252
C417461L,27-01-2022,17-04-2022,80
C325107L,03-05-2022,18-05-2022,15
C213949L,17-10-2021,31-10-2021,14
C660546L,18-11-2021,21-11-2021,3
C541864L,22-03-2022,14-03-2022,-8
C176332L,06-05-2022,30-05-2022,24
C338216L,28-11-2021,30-04-2022,153
C118559L,26-11-2021,08-03-2022,102
C610917L,04-05-2022,29-05-2022,25
C881086L,09-10-2021,14-10-2021,5
C862094L,13-05-2022,13-05-2022,0
C508080L,15-07-2021,20-07-2021,5
C131092L,04-08-2021,16-08-2021,12
C955805L,23-05-2022,17-05-2022,-6
C307555L,06-11-2021,14-02-2022,100
C890325L,02-05-2022,18-05-2022,16
C137924L,16-03-2022,25-03-2022,9
C699194L,12-09-2021,09-12-2021,88
C933620L,16-07-2021,14-07-2021,-2
C135807L,06-10-2021,19-10-2021,13
C811942L,22-08-2021,24-08-2021,2
C973894L,24-11-2021,30-05-2022,187
C795882L,02-05-2022,05-03-2022,-58
C534934L,14-06-2022,07-01-2022,-158
C263640L,27-11-2021,20-07-2022,235
C910506L,23-07-2022,26-07-2022,3
C545094L,24-09-2021,09-12-2021,76
C533158L,25-06-2022,07-04-2022,-79
C180988L,16-04-2022,04-02-2022,-71
C900381L,17-12-2021,12-03-2021,-280
C307395L,02-11-2021,31-01-2022,90
C983438L,11-03-2022,24-03-2022,13
C690627L,16-08-2022,08-06-2022,-69
C807877L,14-07-2021,11-02-2021,-153
C742231L,08-03-2022,03-04-2022,26
C832040L,17-01-2022,30-01-2022,13
C205939L,10-02-2022,02-04-2022,51
C617345L,01-02-2022,27-02-2022,26
C894573L,05-05-2022,27-05-2022,22
C380315L,09-10-2021,27-10-2021,18
C149325L,06-07-2021,25-09-2021,81
C292185L,19-09-2021,10-02-2021,-221
C875187L,25-03-2022,03-02-2022,-50
C980464L,07-08-2021,14-08-2021,7
C536359L,22-04-2022,04-04-2022,-18
C339395L,28-09-2021,10-04-2021,-171
C435250L,28-05-2022,05-02-2022,-112
C360986L,01-01-2022,22-01-2022,21
C291272L,17-09-2021,09-08-2021,-39
C174427L,18-06-2022,06-07-2022,18
C131834L,24-11-2021,11-07-2021,-136
C518128L,08-12-2021,27-12-2021,19
C732744L,21-09-2021,30-09-2021,9
C203778L,15-10-2021,28-03-2022,164
C961131L,23-07-2021,07-04-2021,-107
C886127L,04-07-2021,07-06-2021,-27
C863732L,26-05-2022,23-07-2022,58
C148697L,16-07-2022,14-07-2022,-2
C112901L,03-10-2021,16-10-2021,13
C201512L,12-07-2022,19-07-2022,7
C128520L,06-02-2022,17-02-2022,11
C174328L,03-06-2022,26-06-2022,23
C693637L,07-08-2022,08-12-2022,123
C131997L,18-05-2022,24-05-2022,6
C375089L,18-04-2022,14-04-2022,-4
C804945L,11-11-2021,30-11-2021,19
C475876L,27-01-2022,30-01-2022,3
C171592L,07-08-2021,26-10-2021,80
C810023L,19-07-2021,22-07-2021,3
C442089L,01-08-2021,13-08-2021,12
C873465L,03-07-2022,15-07-2022,12
C340065L,22-10-2021,17-04-2022,177
C867913L,24-01-2022,21-01-2022,-3
C403740L,14-06-2022,06-09-2022,84
C996536L,10-08-2021,09-11-2021,91
C297572L,20-04-2022,25-04-2022,5
C555601L,13-08-2021,18-08-2021,5
C203840L,20-05-2022,26-05-2022,6
C761571L,11-08-2021,08-11-2021,89
C268503L,14-09-2021,20-10-2021,36
C976384L,17-10-2021,14-10-2021,-3
C422905L,08-08-2021,16-09-2021,39
C904118L,04-11-2021,12-01-2021,-296
C674489L,06-07-2022,21-07-2022,15
C589059L,06-05-2022,16-05-2022,10
C791660L,01-06-2022,18-06-2022,17
C857890L,16-12-2021,12-04-2021,-248
C956206L,15-04-2022,04-11-2022,203
C437043L,21-01-2022,22-01-2022,1
C631869L,07-07-2021,17-07-2021,10
C344343L,26-07-2021,21-07-2021,-5
C935666L,07-07-2021,11-01-2021,-177
C404107L,22-05-2022,05-10-2022,136
C373784L,18-01-2022,02-01-2022,-16
C729816L,21-07-2021,13-08-2021,23
C814447L,09-07-2021,24-07-2021,15
C152073L,15-05-2022,20-05-2022,5
C280001L,27-11-2021,16-11-2021,-11
C281787L,09-11-2021,29-11-2021,20
C461208L,23-07-2021,07-11-2021,107
C337705L,01-05-2022,06-08-2022,97
C888281L,05-06-2022,06-08-2022,62
C955201L,27-03-2022,16-03-2022,-11
C215461L,06-12-2021,12-11-2021,-24
C442565L,05-10-2021,16-10-2021,11
C688087L,18-06-2022,24-06-2022,6
C667533L,17-03-2022,03-10-2022,200
C409862L,27-04-2022,04-03-2022,-54
C888201L,06-07-2021,07-05-2021,-60
C618216L,11-01-2022,14-03-2022,62
C415088L,15-08-2021,18-08-2021,3
C198784L,14-12-2021,12-06-2021,-185
C390416L,27-09-2021,18-10-2021,21
C539674L,12-09-2021,10-07-2021,-64
C218770L,09-08-2021,28-08-2021,19
C643906L,20-09-2021,09-07-2021,-73
C393928L,18-07-2021,15-07-2021,-3
C822265L,01-09-2021,10-01-2021,-234
C117972L,08-07-2021,08-07-2021,0
C520835L,03-04-2022,04-08-2022,123
C709206L,20-03-2022,31-03-2022,11
C937189L,13-04-2022,13-04-2022,0
C714630L,24-06-2022,25-07-2022,31
C919371L,27-09-2021,17-10-2021,20
C969977L,09-08-2021,04-04-2022,238
C297614L,02-04-2022,28-04-2022,26
C172703L,16-12-2021,20-12-2021,4
C927175L,13-08-2022,08-06-2022,-66
C241302L,06-12-2021,26-01-2022,51
C354134L,06-07-2022,24-07-2022,18
C652456L,04-07-2021,24-07-2021,20
C919212L,24-07-2021,08-08-2021,15
C464201L,28-10-2021,10-11-2021,13
C435019L,10-02-2022,19-02-2022,9
C501549L,12-01-2022,20-01-2022,8
C305396L,10-10-2021,10-06-2021,-122
C120606L,26-01-2022,01-01-2022,-25
C496630L,25-08-2021,25-08-2021,0
C420956L,11-08-2021,20-09-2021,40
C876359L,28-07-2022,18-07-2022,-10
C784615L,11-12-2021,12-04-2021,-243
C796422L,21-07-2021,19-07-2021,-2
C738655L,15-04-2022,14-04-2022,-1
C375470L,16-01-2022,22-01-2022,6
C976924L,08-07-2022,07-02-2022,-151
C234773L,06-07-2021,22-10-2021,108
C309123L,11-02-2022,22-04-2022,70
C121623L,15-12-2021,12-03-2021,-278
C392770L,08-08-2021,24-08-2021,16
C694063L,28-03-2022,17-03-2022,-11
C822501L,25-03-2022,26-04-2022,32
C587876L,09-09-2021,09-08-2021,-31
C439980L,03-11-2021,08-02-2022,97
C575975L,02-03-2022,03-05-2022,62
C548018L,18-12-2021,15-12-2021,-3
C809308L,02-07-2021,14-07-2021,12
C468561L,14-07-2021,08-10-2021,86
C904928L,18-05-2022,22-05-2022,4
C812812L,16-06-2022,06-03-2022,-102
C914122L,08-02-2022,02-06-2022,114
C820267L,05-07-2022,15-07-2022,10
C905217L,20-01-2022,29-01-2022,9
C567924L,09-08-2021,08-06-2021,-62
C726838L,10-08-2021,19-08-2021,9
C157780L,19-10-2021,29-10-2021,10
C189137L,21-12-2021,12-09-2021,-100
C175120L,10-01-2022,24-01-2022,14
C641017L,26-06-2022,26-06-2022,0
C382334L,05-09-2021,16-09-2021,11
C469250L,03-07-2021,26-07-2021,23
C768693L,03-10-2021,28-01-2022,117
C286514L,12-09-2021,29-01-2022,139
C636191L,09-07-2021,19-07-2021,10
C638447L,04-08-2022,08-05-2022,-88
C708585L,19-06-2022,30-06-2022,11
C203955L,14-07-2022,08-06-2022,-36
C182760L,06-03-2022,03-04-2022,28
C955962L,25-12-2021,12-01-2021,-347
C640899L,03-10-2021,10-02-2021,-235
C848031L,25-12-2021,15-12-2021,-10
C400722L,14-11-2021,16-05-2022,183
C465805L,15-07-2021,20-07-2021,5
C956989L,17-11-2021,11-05-2021,-190
C665048L,03-07-2021,07-05-2021,-57
C493263L,04-01-2022,27-05-2022,143
C709820L,10-10-2021,15-10-2021,5
C498022L,24-07-2022,30-07-2022,6
C355709L,10-04-2022,20-04-2022,10
C278013L,25-10-2021,21-10-2021,-4
C185244L,20-09-2021,15-09-2021,-5
C944560L,22-06-2022,06-10-2022,106
C562634L,18-11-2021,23-02-2022,97
C224432L,02-01-2022,31-01-2022,29
C634745L,09-09-2021,19-02-2022,163
C555803L,05-07-2021,07-09-2021,64
C373264L,17-02-2022,04-06-2022,107
C516220L,17-06-2022,30-06-2022,13
C115461L,15-06-2022,25-06-2022,10
C267039L,07-11-2021,12-11-2021,5
C630421L,19-02-2022,02-08-2022,164
C180508L,18-06-2022,13-06-2022,-5
C878727L,15-02-2022,02-05-2022,76
C590925L,19-04-2022,25-04-2022,6
C825985L,16-05-2022,24-05-2022,8
C284316L,17-05-2022,25-05-2022,8
C325445L,09-07-2021,30-04-2022,295
C117628L,16-05-2022,05-02-2022,-100
C211465L,02-11-2021,26-11-2021,24
C451523L,13-01-2022,27-01-2022,14
C682102L,25-07-2021,21-07-2021,-4
C736100L,13-05-2022,05-12-2022,206
C630314L,01-07-2021,07-02-2021,-144
C212997L,15-11-2021,19-11-2021,4
C783325L,22-09-2021,28-09-2021,6
C174527L,13-01-2022,02-07-2022,170
C418081L,03-06-2022,26-06-2022,23
C698745L,12-11-2021,01-11-2022,354
C607754L,18-02-2022,13-08-2022,176
C757377L,24-09-2021,29-09-2021,5
C317311L,09-02-2022,21-02-2022,12
C923611L,21-10-2021,20-12-2021,60
C322236L,24-07-2022,07-07-2022,-17
C837518L,17-02-2022,24-02-2022,7
C220760L,11-02-2022,02-11-2022,264
C880722L,06-01-2022,03-12-2022,331
C980032L,18-08-2021,24-08-2021,6
C777246L,27-07-2021,07-08-2021,11
C642945L,26-08-2021,28-08-2021,2
C624232L,27-11-2021,12-11-2021,-15
C175409L,05-05-2022,05-04-2022,-30
C485419L,04-08-2021,27-08-2021,23
C867333L,17-07-2021,23-01-2022,190
C364237L,14-11-2021,07-02-2022,85
C813440L,03-05-2022,05-04-2022,-28
C645832L,14-10-2021,15-10-2021,1
C695070L,10-09-2021,15-09-2021,5
C448709L,05-07-2022,07-06-2022,-28
C115156L,27-04-2022,13-04-2022,-14
C510816L,14-04-2022,15-04-2022,1
C728469L,15-02-2022,02-04-2022,46
C194983L,27-01-2022,26-01-2022,-1
C541149L,05-01-2022,01-07-2022,177
C310729L,14-10-2021,30-12-2021,77
C746876L,28-01-2022,01-02-2022,4
C990984L,28-10-2021,10-07-2021,-110
C640198L,13-11-2021,13-05-2022,181
C652734L,03-09-2021,23-09-2021,20
C915725L,05-08-2021,08-11-2021,95
C692506L,13-12-2021,14-12-2021,1
C878882L,20-01-2022,30-01-2022,10
C881207L,11-08-2021,28-08-2021,17
C521935L,22-11-2021,16-01-2022,55
C556363L,24-10-2021,31-03-2022,158
C815092L,08-07-2021,16-11-2021,131
C688551L,01-07-2021,08-03-2021,-115
C198678L,10-03-2022,15-03-2022,5
C927720L,25-08-2021,13-12-2021,110
C688480L,27-01-2022,18-01-2022,-9
C558438L,24-04-2022,13-07-2022,80
C463544L,10-11-2021,12-12-2021,32
C959549L,22-11-2021,06-02-2022,76
C742692L,25-09-2021,30-09-2021,5
C650707L,22-02-2022,26-02-2022,4
C970697L,26-06-2022,30-06-2022,4
C236908L,09-09-2021,11-05-2021,-121
C365124L,28-09-2021,03-04-2022,187
C985193L,20-09-2021,12-01-2021,-251
C487004L,08-10-2021,04-03-2022,147
C330342L,27-01-2022,29-01-2022,2
C373144L,02-01-2022,13-01-2022,11
C234957L,04-11-2021,15-11-2021,11
C833446L,22-09-2021,09-05-2021,-136
C759150L,17-05-2022,19-05-2022,2
C949082L,21-06-2022,06-12-2022,168
C229578L,24-08-2021,30-08-2021,6
C774677L,01-02-2022,14-02-2022,13
C452344L,01-06-2022,14-06-2022,13
C912380L,22-05-2022,25-05-2022,3
C826629L,28-09-2021,09-01-2021,-262
C824977L,11-07-2022,07-09-2022,58
C782053L,20-07-2021,14-07-2021,-6
C566303L,12-07-2021,07-09-2021,57
C345434L,07-07-2021,18-07-2021,11
C317768L,22-09-2021,15-09-2021,-7
C410033L,12-09-2021,29-09-2021,17
C400107L,11-11-2021,17-11-2021,6
C334022L,25-11-2021,11-02-2021,-287
C782899L,09-12-2021,02-05-2022,144
C759123L,10-03-2022,03-07-2022,115
C381049L,05-03-2022,18-03-2022,13
C243874L,11-01-2022,02-01-2022,-9
C114463L,08-08-2021,31-08-2021,23
C216846L,08-08-2021,28-08-2021,20
C887703L,18-11-2021,21-11-2021,3
C754495L,11-07-2021,30-04-2022,293
C791023L,02-11-2021,12-10-2021,-21
C807552L,18-12-2021,12-10-2021,-67
C949014L,11-11-2021,12-01-2021,-303
C446232L,08-10-2021,10-07-2021,-90
C286894L,07-07-2021,07-05-2021,-61
C617057L,03-06-2022,15-06-2022,12
C301035L,21-07-2022,27-07-2022,6
C407930L,24-12-2021,13-12-2021,-11
C259604L,20-12-2021,12-05-2021,-222
C119869L,03-07-2022,14-07-2022,11
C641246L,01-09-2021,14-11-2021,74
C830769L,11-10-2021,20-01-2022,101
C316209L,26-05-2022,29-06-2022,34
C850185L,07-05-2022,20-05-2022,13
C269965L,09-07-2021,11-01-2021,-179
C589973L,08-11-2021,11-05-2021,-181
C867930L,11-01-2022,14-01-2022,3
C721956L,18-09-2021,30-09-2021,12
C539859L,28-05-2022,14-07-2022,47
C221220L,19-02-2022,02-10-2022,225
C898427L,28-07-2022,19-07-2022,-9
C620551L,12-09-2021,26-09-2021,14
C875920L,07-03-2022,20-07-2022,135
C784668L,26-07-2021,28-10-2021,94
C114871L,17-02-2022,18-02-2022,1
C175302L,09-11-2021,06-03-2022,117
C587425L,22-03-2022,04-12-2022,257
C419677L,23-07-2022,07-11-2022,107
C264821L,22-12-2021,18-12-2021,-4
C316366L,25-01-2022,29-01-2022,4
C724832L,15-02-2022,02-06-2022,107
C545911L,13-09-2021,30-09-2021,17
C485631L,26-09-2021,22-09-2021,-4
C319174L,28-08-2021,29-08-2021,1
C805381L,13-04-2022,20-05-2022,37
C714247L,03-12-2021,12-04-2021,-235
C200057L,21-01-2022,04-05-2022,103
C758455L,07-01-2022,01-10-2022,267
C756100L,14-11-2021,11-06-2021,-156
C842885L,07-10-2021,11-05-2021,-149
C375534L,01-07-2021,26-07-2021,25
C548952L,02-06-2022,18-06-2022,16
C757984L,05-07-2021,07-12-2021,155
C129799L,01-06-2022,19-07-2022,48
C607091L,01-08-2021,24-08-2021,23
C914542L,16-06-2022,29-06-2022,13
C540389L,05-03-2022,20-03-2022,15
C678763L,18-02-2022,26-02-2022,8
C826850L,06-01-2022,26-01-2022,20
C927765L,12-01-2022,14-01-2022,2
C607524L,17-10-2021,28-10-2021,11
C196161L,12-06-2022,07-05-2022,-36
C807265L,14-08-2021,16-08-2021,2
C978166L,20-01-2022,16-01-2022,-4
C901597L,21-12-2021,22-07-2022,213
C841484L,15-08-2021,08-03-2022,205
C387425L,13-03-2022,31-03-2022,18
C606496L,10-07-2021,22-05-2022,316
C819822L,09-07-2021,07-07-2021,-2
C123513L,08-07-2022,14-07-2022,6
C549364L,17-06-2022,06-07-2022,19
C308989L,18-02-2022,20-02-2022,2
C393377L,09-11-2021,16-07-2022,249
C325085L,04-03-2022,03-10-2022,213
C898579L,19-02-2022,02-05-2022,72
C529016L,24-07-2021,15-07-2021,-9
C427924L,04-07-2022,07-12-2022,156
C873660L,23-10-2021,28-10-2021,5
C678332L,23-07-2022,07-06-2022,-46
C880398L,13-07-2021,30-07-2021,17
C663409L,19-10-2021,15-10-2021,-4
C688797L,12-08-2021,08-04-2021,-126
C170667L,25-10-2021,10-09-2021,-45
C551551L,20-11-2021,19-11-2021,-1
C744182L,21-07-2022,22-07-2022,1
C173604L,20-09-2021,31-12-2021,102
C556889L,16-09-2021,06-01-2022,112
C457804L,10-08-2021,20-08-2021,10
C812323L,23-04-2022,04-11-2022,195
C837860L,10-07-2021,13-08-2021,34
C986233L,14-08-2021,26-09-2021,43
C142320L,23-08-2021,19-08-2021,-4
C534453L,18-07-2021,07-12-2021,142
C554530L,02-08-2021,08-06-2021,-55
C655655L,09-02-2022,02-12-2022,296
C954880L,26-08-2021,22-08-2021,-4
C816599L,18-08-2022,13-08-2022,-5
C902927L,25-06-2022,17-06-2022,-8
C643883L,17-11-2021,06-09-2022,293
C220198L,03-11-2021,14-11-2021,11
C898693L,22-08-2021,23-08-2021,1
C504470L,11-04-2022,04-01-2022,-97
C493693L,03-12-2021,31-12-2021,28
C297051L,28-08-2022,08-11-2022,72
C325171L,26-07-2022,21-07-2022,-5
C216179L,21-09-2021,09-03-2021,-196
C230401L,22-08-2021,30-08-2021,8
C396208L,14-08-2021,15-08-2021,1
C560271L,06-07-2021,07-11-2021,124
C607286L,21-09-2021,09-05-2021,-135
C242838L,04-04-2022,26-04-2022,22
C586692L,28-10-2021,10-04-2021,-201
C644653L,26-01-2022,15-01-2022,-11
C317146L,03-05-2022,05-07-2022,63
C999472L,20-07-2021,05-11-2022,473
C597660L,23-10-2021,27-06-2022,247
C873525L,13-07-2021,23-07-2021,10
C206269L,13-03-2022,29-03-2022,16
C562918L,14-11-2021,30-11-2021,16
C521190L,07-08-2021,12-06-2021,-56
C603679L,14-12-2021,17-12-2021,3
C948148L,26-11-2021,15-11-2021,-11
C543153L,04-03-2022,15-03-2022,11
C287856L,16-06-2022,28-06-2022,12
C182622L,08-04-2022,04-09-2022,149
C228470L,28-05-2022,05-09-2022,100
C544448L,27-11-2021,18-01-2022,52
C413190L,24-09-2021,14-06-2022,263
C678199L,02-06-2022,06-02-2022,-116
C903604L,22-08-2021,20-08-2021,-2
C953132L,04-10-2021,25-10-2021,21
C932357L,01-02-2022,15-02-2022,14
C553296L,12-05-2022,25-05-2022,13
C280331L,18-12-2021,29-12-2021,11
C517438L,25-07-2022,07-11-2022,105
C724390L,15-07-2022,17-07-2022,2
C231044L,28-07-2021,07-04-2021,-112
C240527L,06-07-2022,18-07-2022,12
C824683L,14-04-2022,16-04-2022,2
C337717L,28-09-2021,29-09-2021,1
C313534L,19-01-2022,01-12-2022,316
C740457L,11-07-2021,23-07-2021,12
C246492L,14-09-2021,26-09-2021,12
C471143L,23-01-2022,29-01-2022,6
C299859L,20-11-2021,20-11-2021,0
C539377L,22-05-2022,05-06-2022,14
C473931L,21-11-2021,20-11-2021,-1
C792410L,09-07-2021,07-01-2021,-183
C110122L,14-08-2022,13-08-2022,-1
C450972L,23-11-2021,15-11-2021,-8
C265450L,17-02-2022,07-10-2022,232
C914828L,03-09-2021,15-09-2021,12
C723100L,03-11-2021,25-11-2021,22
C807679L,20-07-2022,30-07-2022,10
C878612L,21-05-2022,06-08-2022,77
C951367L,01-10-2021,10-11-2021,40
C394968L,26-03-2022,03-10-2022,191
C425404L,08-06-2022,14-06-2022,6
C598964L,07-01-2022,06-09-2022,242
C285749L,23-08-2022,08-04-2022,-137
C880793L,25-07-2021,08-05-2021,-78
C396754L,20-08-2021,16-08-2021,-4
C141121L,19-06-2022,06-06-2022,-13
C580710L,10-12-2021,31-12-2021,21
C853582L,16-10-2021,10-10-2021,-6
C615267L,18-08-2021,08-11-2021,82
C628392L,08-06-2022,06-04-2022,-63
C936078L,01-02-2022,02-10-2022,243
C993996L,22-03-2022,03-10-2022,195
C647975L,12-05-2022,28-05-2022,16
C626822L,04-06-2022,22-06-2022,18
C952100L,22-03-2022,19-03-2022,-3
C180595L,22-04-2022,17-04-2022,-5
C264694L,20-09-2021,17-09-2021,-3
C826406L,04-05-2022,20-07-2022,77
C977542L,07-09-2021,09-10-2021,32
C729143L,18-07-2021,01-01-2022,167
C749653L,23-04-2022,04-10-2022,164
C802941L,25-10-2021,10-12-2021,46
C692439L,21-05-2022,31-05-2022,10
C658999L,02-06-2022,17-07-2022,45
C852575L,04-11-2021,11-01-2021,-297
C943127L,12-08-2022,13-08-2022,1
C126878L,18-12-2021,24-12-2021,6
C230896L,03-07-2021,07-09-2021,66
C436955L,08-09-2021,16-12-2021,99
C603038L,02-01-2022,20-01-2022,18
C791503L,03-10-2021,27-10-2021,24
C652463L,26-05-2022,15-05-2022,-11
C886812L,03-08-2021,08-11-2022,462
C818315L,20-02-2022,02-08-2022,163
C596805L,15-08-2021,08-02-2021,-188
C847221L,13-11-2021,28-11-2021,15
C982843L,19-02-2022,02-10-2022,225
C137118L,05-04-2022,04-03-2022,-32
C395036L,02-12-2021,28-12-2021,26
C735964L,11-03-2022,03-08-2022,145
C387663L,02-05-2022,28-05-2022,26
C430862L,22-03-2022,13-03-2022,-9
C266522L,04-11-2021,28-11-2021,24
C919450L,07-10-2021,10-11-2021,34
C860359L,16-11-2021,16-06-2022,212
C868361L,18-02-2022,02-03-2022,12
C747459L,07-08-2021,24-08-2021,17
C444189L,05-03-2022,27-03-2022,22
C324132L,25-08-2021,31-08-2021,6
C276633L,15-11-2021,12-12-2021,27
C932834L,01-06-2022,20-06-2022,19
C307212L,10-08-2021,08-07-2021,-33
C509831L,22-01-2022,18-01-2022,-4
C173822L,11-09-2021,16-09-2021,5
C942158L,21-11-2021,23-11-2021,2
C745322L,04-11-2021,11-02-2021,-266
C544070L,14-11-2021,22-11-2021,8
C466135L,10-01-2022,13-01-2022,3
C339434L,14-08-2021,08-06-2021,-67
C863590L,10-03-2022,15-06-2022,97
C116575L,28-04-2022,21-04-2022,-7
C235021L,07-09-2021,28-09-2021,21
C373284L,14-06-2022,06-01-2022,-159
C318744L,07-10-2021,10-09-2021,-27
C937013L,22-03-2022,29-03-2022,7
C864902L,11-08-2021,24-08-2021,13
C214961L,06-10-2021,10-08-2021,-57
C610215L,12-02-2022,14-02-2022,2
C536377L,10-05-2022,18-05-2022,8
C257393L,09-11-2021,22-05-2022,194
C837184L,28-01-2022,29-01-2022,1
C924102L,26-11-2021,12-11-2021,-14
C424744L,25-09-2021,09-06-2021,-108
C853288L,28-01-2022,01-09-2022,216
C254201L,15-05-2022,05-11-2022,174
C389857L,24-08-2021,05-12-2022,468
C606418L,25-06-2022,06-09-2022,73
C926482L,08-04-2022,28-04-2022,20
C275940L,10-10-2021,10-09-2021,-30
C259307L,02-04-2022,30-04-2022,28
C857008L,08-09-2021,09-07-2021,-61
C426132L,25-05-2022,31-05-2022,6
C331122L,09-04-2022,04-12-2022,239
C741034L,23-04-2022,19-04-2022,-4
C139822L,09-10-2021,10-08-2021,-60
C827569L,06-02-2022,02-08-2022,177
C422949L,09-12-2021,31-12-2021,22
C253008L,08-02-2022,02-03-2022,22
C846375L,26-07-2021,28-07-2021,2
C934101L,08-01-2022,22-01-2022,14
C335101L,11-01-2022,15-01-2022,4
C405274L,03-07-2022,21-07-2022,18
C260987L,10-11-2021,20-12-2021,40
C779296L,04-05-2022,24-05-2022,20
C944941L,13-09-2021,07-12-2022,450
C985407L,12-12-2021,12-03-2021,-275
C286548L,13-10-2021,26-10-2021,13
C869608L,27-05-2022,07-09-2022,103
C346553L,11-07-2021,07-01-2021,-185
C415003L,06-04-2022,14-04-2022,8
C270517L,28-10-2021,26-10-2021,-2
C955247L,22-03-2022,03-12-2022,256
C113448L,25-02-2022,19-02-2022,-6
C670306L,10-08-2022,08-06-2022,-63
C153124L,24-09-2021,22-09-2021,-2
C567307L,07-09-2021,10-10-2021,33
C242737L,20-05-2022,05-11-2022,169
C292887L,03-07-2021,07-01-2021,-177
C765265L,15-09-2021,18-09-2021,3
C177865L,06-10-2021,10-10-2021,4
C235968L,02-07-2021,29-07-2021,27
C831560L,06-07-2021,21-06-2022,350
C941719L,12-10-2021,22-12-2021,71
C898232L,05-07-2021,19-07-2021,14
C119251L,03-11-2021,27-11-2021,24
C431185L,15-08-2021,31-12-2021,138
C732158L,23-03-2022,30-03-2022,7
C122490L,25-07-2021,23-07-2021,-2
C266463L,15-02-2022,13-02-2022,-2
C845990L,07-09-2021,11-02-2021,-208
C836809L,27-04-2022,28-04-2022,1
C263329L,04-08-2021,09-03-2021,-148
C923683L,26-02-2022,02-08-2022,157
C727904L,17-11-2021,11-03-2021,-251
C716051L,18-12-2021,15-12-2021,-3
C885445L,25-01-2022,26-01-2022,1
C791372L,06-06-2022,24-06-2022,18
C816287L,18-05-2022,05-02-2022,-102
C979878L,13-03-2022,03-07-2022,112
C646010L,06-08-2021,08-06-2021,-59
C360321L,22-03-2022,23-04-2022,32
C266569L,20-09-2021,25-09-2021,5
C934098L,19-02-2022,23-02-2022,4
C575300L,20-06-2022,21-06-2022,1
C377576L,02-02-2022,26-02-2022,24
C343034L,03-09-2021,27-09-2021,24
C602747L,03-08-2021,29-12-2021,148
C977688L,10-12-2021,16-12-2021,6
C132041L,05-04-2022,17-04-2022,12
C407885L,24-07-2021,07-08-2021,14
C969588L,07-05-2022,06-02-2022,-90
C607268L,12-10-2021,10-12-2021,59
C370595L,25-09-2021,13-09-2021,-12
C499767L,18-07-2022,23-07-2022,5
C559933L,02-07-2022,07-02-2022,-145
C274501L,03-09-2021,09-05-2021,-117
C985421L,27-08-2021,27-08-2021,0
C615231L,10-08-2021,13-08-2021,3
C684985L,07-07-2021,09-01-2021,-179
C566330L,10-05-2022,21-05-2022,11
C942290L,19-11-2021,14-11-2021,-5
C231841L,18-09-2021,09-07-2021,-71
C563295L,24-01-2022,01-02-2022,8
C601204L,28-04-2022,15-04-2022,-13
C452972L,21-04-2022,04-11-2022,197
C162876L,02-10-2021,19-10-2021,17
C462939L,11-08-2021,08-12-2021,119
C856161L,14-07-2021,07-01-2021,-188
C192819L,06-02-2022,24-02-2022,18
C375629L,07-07-2021,07-05-2021,-61
C240853L,02-06-2022,06-04-2022,-57
C327217L,10-11-2021,28-05-2022,199
C737717L,01-03-2022,26-03-2022,25
C440374L,02-10-2021,03-02-2022,124
C245955L,23-07-2021,06-02-2022,198
C536776L,06-08-2021,18-08-2021,12
C461689L,07-03-2022,23-03-2022,16
C996448L,20-10-2021,30-11-2021,41
C678436L,08-11-2021,30-11-2021,22
C220967L,03-08-2021,08-01-2021,-207
C462915L,01-03-2022,03-03-2022,2
C875408L,05-03-2022,22-03-2022,17
C821173L,15-11-2021,11-09-2021,-65
C782569L,10-08-2022,08-10-2022,59
C286374L,04-12-2021,12-09-2021,-83
C504330L,26-09-2021,15-09-2021,-11
C475080L,27-04-2022,13-04-2022,-14
C351708L,15-08-2021,08-04-2021,-129
C129961L,09-02-2022,26-02-2022,17
C385693L,02-09-2021,17-09-2021,15
